nl	stddev	nstars	line	ele	c0	c1	c2	c3	c4	teffa	teffb	feha	fehb	ewa	ewb	slope
    78   0.01990   362   5741.85   FeI  -2.091931066e+01   4.235437126e+01   4.232912894e-02   6.321859310e+00  -5.724830349e-06   3.309020989e-04  4578  6361 -0.70  0.39  20.0  60.0 1.0001
    79   0.02150   378   5752.04   FeI  -8.797863653e+01  -1.294951078e+01   7.141274552e-02  -2.124371713e+00  -8.080350804e-06   1.064502472e-02  4730  6374 -0.84  0.35  23.0  74.3 1.0000
    80   0.01790   327   5775.08   FeI  -2.883666672e+01  -2.385072214e+00   5.526490829e-02  -2.219934137e+00  -6.922668169e-06   8.942121318e-03  4728  6374 -0.84  0.33  26.1  74.9 1.0000
    81   0.01795   287   5778.46   FeI   1.890016790e+01   4.506434198e+01   3.776413614e-02   7.088478254e+00  -6.442111237e-06  -2.017116219e-04  4556  6161 -0.70  0.39  20.0  61.4 1.0001
    82   0.03017   387   5793.92   FeI   5.059835777e+01   5.855664121e+01   1.629064706e-02  -2.569758796e-01  -3.303057385e-06  -3.113602643e-03  4649  6374 -0.72  0.39  20.1  60.9 1.0000
    83   0.03099   371   5806.73   FeI  -2.199835420e+02   2.733148657e+01   1.205833044e-01   1.303980431e+00  -1.263199161e-05   4.599360535e-03  4578  6374 -0.84  0.34  21.1  74.9 1.0001
    84   0.03159   356   5809.22   FeI   2.561484590e+02   1.174208853e+02  -3.839114282e-02   7.786867169e+00   4.498007659e-07  -1.100779139e-02  4578  6374 -0.84  0.35  20.1  74.8 0.9999
    85   0.01431   271   5814.81   FeI  -5.541288581e+01   5.902751499e+01   4.968241700e-02   1.129360000e+01  -6.252710810e-06  -3.344955349e-03  4556  6227 -0.54  0.39  20.1  49.4 1.0001
    86   0.02870    99   5827.88   FeI   2.483786819e+02   1.757469178e+02  -6.768558924e-02   2.118674624e+01   4.691364506e-06  -2.743503891e-02  4595  5886 -0.32  0.39  20.2  43.9 0.9995
    87   0.02082   381   5852.22   FeI   5.740163020e+01   6.227526251e+01   1.906937598e-02   5.890457986e+00  -3.793937772e-06  -2.186319050e-03  4624  6403 -0.78  0.39  21.5  68.5 1.0000
    88   0.01549   266   5855.08   FeI  -1.581138871e+02   4.553869134e+01   8.292114256e-02   1.032292029e+01  -8.931017396e-06  -1.119725555e-03  4578  6227 -0.38  0.39  20.1  45.5 1.0001
    89   0.01706   386   5856.09   FeI  -1.140550480e+02   2.987581299e+01   7.358846452e-02   6.299170452e+00  -8.301558987e-06   2.511060459e-03  4624  6403 -0.70  0.39  20.0  60.6 1.0001
    90   0.03529    95   5902.48   FeI  -2.580386345e+02   4.483422251e+01   1.137649714e-01   2.863161876e+01  -1.149632508e-05  -4.065987896e-03  4723  5914 -0.07  0.39  20.2  35.1 1.0013
    91   0.03197   319   5916.26   FeI   1.394913664e+02  -8.025896487e+00   5.336475131e-03  -4.552835124e+00  -3.449570866e-06   9.420061376e-03  4649  6374 -0.84  0.33  21.9  74.9 1.0000
    92   0.02983   383   5927.79   FeI  -8.166476237e+01  -7.428007189e+00   6.483576612e-02  -2.926170926e+00  -7.472181480e-06   9.326111337e-03  4578  6403 -0.78  0.39  20.1  68.2 1.0001
